"","V1"
"97548",4173.76660869559
"97549",4438.1949532587
"97550",4493.40376235631
"97551",4668.14488020035
"97552",4682.3933769742
"97553",4947.04564928799
"97554",5098.06284206987
"97555",4936.44523371642
"97556",4938.63393507361
"97557",4896.4554389218
"97558",5177.17218172572
"97559",5050.92951011735
"97560",4907.14341076231
"97561",4941.35716906773
"97562",4926.70068819163
"97563",5287.4490540732
"97564",5618.6589608835
"97565",5410.44130258247
"97566",5587.25906403898
"97567",5330.42389679294
"97568",5628.76663509967
"97569",5973.91498130818
"97570",5995.88224775486
"97571",6194.88661155714
"97572",6604.9922633815
"97573",6895.62349399825
"97574",6796.45268828073
"97575",6566.32035935732
"97576",6291.81875346434
"97577",6135.04046215671
"97578",5938.11639915398
"97579",5746.75443129589
"97580",5645.88541859407
"97581",5286.55090116906
"97582",5106.85951814443
"97583",4864.86841888868
"97584",5095.99304555665
"97585",5473.36465756263
"97586",4476.5660717209
"97587",4603.23576366523
"97588",4498.69900010263
"97589",4293.78685946383
"97590",4300.26525305246
"97591",4140.48361271604
"97592",4202.95292254424
"97593",4138.35725477019
"97594",4182.54800668695
"97595",4214.24660597988
"97596",4466.67309462025
"97597",4781.024544773
"97598",5309.24712162756
"97599",5555.02156826067
"97600",5960.75013286559
"97601",6266.32238634616
"97602",6547.08127484594
"97603",6474.85888759427
"97604",6356.98411749074
"97605",5960.83945883896
"97606",5832.57505487894
"97607",5688.42601202154
"97608",5426.61481766009
"97609",5537.57865090991
"97610",5670.47724775579
"97611",5671.01449408481
"97612",5583.34524913889
"97613",5522.49980377026
"97614",5643.10055240008
"97615",5620.98041957177
"97616",5728.16301600938
"97617",5836.70112916623
"97618",5948.5187706085
"97619",6243.65303388401
"97620",6516.82655531461
"97621",6840.38896155486
"97622",6780.77205855578
"97623",6428.20048978556
"97624",6201.13887100254
"97625",6080.06029915329
"97626",5835.84681159941
"97627",5699.51463595975
"97628",5545.78647373672
"97629",5202.11995437107
"97630",5088.4515367633
"97631",4947.62656290884
"97632",5221.61363977922
"97633",4981.08986443097
"97634",4658.10204863419
"97635",4519.27175680697
"97636",4472.8717458056
"97637",4286.88704306498
"97638",4243.8353676566
"97639",4110.89264242442
"97640",4134.10762939411
"97641",4149.67409586188
"97642",4224.25980082231
"97643",4308.06962901445
"97644",4487.78380256756
"97645",4793.71276654675
"97646",5308.42718999019
"97647",5421.80073543731
"97648",5876.7832742082
"97649",6054.31971343605
"97650",6109.40834614763
"97651",5877.19633502485
"97652",5526.57498952272
"97653",4994.58838655944
"97654",5013.83840253103
"97655",5115.36118547407
"97656",4888.01424009652
"97657",4713.51766846913
"97658",5035.48992299646
"97659",5153.68233445823
"97660",5213.87987381451
"97661",5332.70399470891
"97662",5369.27617663978
"97663",5124.67454991831
"97664",5280.92171474465
"97665",5480.52157107968
"97666",5626.93686522442
"97667",5900.57059488232
"97668",6284.35923496395
"97669",6741.0857228531
"97670",6710.20669214017
"97671",6369.47171625984
"97672",6141.34654999536
"97673",5932.01572579204
"97674",5732.6393490255
"97675",5578.03576543042
"97676",5363.64484114653
"97677",4955.73225152395
"97678",4733.14643121503
"97679",4645.76598663637
"97680",4846.82731750442
"97681",4656.56239896634
"97682",4404.01517043652
"97683",4298.57527094537
"97684",4156.47934594232
"97685",4044.05273855565
"97686",3885.72951993509
"97687",3823.33422756978
"97688",3827.6336601832
"97689",3791.7971494306
"97690",3883.53176779076
"97691",4156.24281305831
"97692",4300.63256287988
"97693",4559.12255506285
"97694",5106.23242459034
"97695",5583.33535665828
"97696",5750.53317975693
"97697",6044.9162564323
"97698",5932.46135744734
"97699",5796.11637922119
"97700",5776.43570150293
"97701",5599.40529136188
"97702",5539.81614872756
"97703",5161.64744393523
"97704",4859.84966859786
"97705",4747.35534993761
"97706",4803.65215288274
"97707",4721.74773899588
"97708",4849.95906810172
"97709",5429.97682759923
"97710",5632.25658051809
"97711",5727.75641945041
"97712",5627.34683139555
"97713",5601.0168131447
"97714",6038.07131199077
"97715",6351.38464829229
"97716",6754.94542992925
"97717",7153.18581579339
"97718",7196.39188131185
"97719",6933.58075464479
"97720",6620.72468857518
"97721",6662.35701375491
"97722",6281.01527710492
"97723",6194.87650938244
"97724",6002.50294006909
"97725",5607.67053262929
"97726",5319.84900653375
"97727",5013.77014313752
"97728",5294.48809909518
"97729",5137.78540911935
"97730",4866.74699593268
"97731",4784.14839101754
"97732",4575.04404494719
"97733",4445.24387377244
"97734",4347.36798258822
"97735",4278.15393025427
"97736",4339.68679245181
"97737",4260.3978175727
"97738",4397.30431590189
"97739",4422.36910152068
"97740",4795.94983518439
"97741",5065.16844161249
"97742",5621.9283661165
"97743",6113.52510721913
"97744",6529.94566259454
"97745",6897.25329683097
"97746",6859.17266553606
"97747",6547.17241820165
"97748",6430.26855038483
"97749",5979.31702550497
"97750",5562.44495107203
"97751",5337.00749438415
"97752",5219.74359066234
"97753",5311.7826388488
"97754",4962.24803767985
"97755",4795.64859667705
"97756",4921.08847196462
"97757",4856.22119008905
"97758",4928.0004932711
"97759",5024.45991479023
"97760",5231.10668192342
"97761",5637.4345574639
"97762",6089.48290871954
"97763",6379.22618562448
"97764",6694.48036695456
"97765",7008.86419773182
"97766",7045.49713145912
"97767",6897.54243334773
"97768",6652.86178353949
"97769",6537.33626835997
"97770",6386.5445034164
"97771",6118.59452188836
"97772",5882.74972135525
"97773",5548.07603780213
"97774",5273.2882172339
"97775",4901.06407962486
"97776",5314.75915861516
